barrio,dump_date_month,dump_date_year,precio_unitario_mediana,property_type,state_name,superficies_mediana
Villa Pueyrredón,10,2013,1837.662337662338,PH,Capital Federal,75.0
Villa Pueyrredón,11,2013,1928.5714285714291,PH,Capital Federal,60.0
Villa Pueyrredón,12,2013,1944.2857142857147,PH,Capital Federal,60.0
Villa Pueyrredón,1,2014,1928.5714285714291,PH,Capital Federal,60.0
Villa Pueyrredón,2,2014,1833.333333333333,PH,Capital Federal,60.0
Villa Pueyrredón,3,2014,1677.5898520084565,PH,Capital Federal,72.5
Villa Pueyrredón,4,2014,1369.5522774327123,PH,Capital Federal,84.5
Villa Pueyrredón,5,2014,1250.0,PH,Capital Federal,95.0
Villa Pueyrredón,6,2014,1250.0,PH,Capital Federal,90.0
Villa Pueyrredón,7,2014,1189.6825396825398,PH,Capital Federal,105.0
Villa Pueyrredón,8,2014,1188.888888888889,PH,Capital Federal,115.0
Villa Pueyrredón,9,2014,1164.7058823529412,PH,Capital Federal,120.0
Villa Pueyrredón,10,2014,1164.7058823529412,PH,Capital Federal,120.0
Villa Pueyrredón,11,2014,1182.5396825396826,PH,Capital Federal,107.5
Villa Pueyrredón,12,2014,1169.654528478058,PH,Capital Federal,117.5
Villa Pueyrredón,1,2015,1174.6031746031747,PH,Capital Federal,115.0
Villa Pueyrredón,2,2015,1174.6031746031747,PH,Capital Federal,115.0
Villa Pueyrredón,3,2015,1219.404761904762,PH,Capital Federal,115.0
Villa Pueyrredón,4,2015,1250.0,PH,Capital Federal,100.0
Villa Pueyrredón,5,2015,1244.2528735632184,PH,Capital Federal,115.0
Villa Pueyrredón,6,2015,1325.0,PH,Capital Federal,120.0
Villa Pueyrredón,7,2015,1125.0,PH,Capital Federal,120.0
Villa Pueyrredón,8,2015,898.9800874210782,PH,Capital Federal,140.5
Villa Pueyrredón,9,2015,1108.3333333333333,PH,Capital Federal,120.0
Villa Pueyrredón,10,2015,1476.6042780748662,PH,Capital Federal,77.0
Villa Pueyrredón,11,2015,1491.280572678465,PH,Capital Federal,91.0
Villa Pueyrredón,12,2015,1487.2340425531916,PH,Capital Federal,103.0
Villa Pueyrredón,1,2016,1716.2077596996244,PH,Capital Federal,67.0
Villa Pueyrredón,2,2016,1794.1176470588236,PH,Capital Federal,66.0
Villa Pueyrredón,3,2016,1716.2077596996244,PH,Capital Federal,67.0
Villa Pueyrredón,4,2016,1364.3350604490497,PH,Capital Federal,127.5
Villa Pueyrredón,5,2016,1190.0,PH,Capital Federal,115.0
Villa Pueyrredón,6,2016,1175.438596491228,PH,Capital Federal,150.0
Villa Pueyrredón,7,2016,1190.0,PH,Capital Federal,110.0
Villa Pueyrredón,8,2016,1433.333333333333,PH,Capital Federal,100.0
Villa Pueyrredón,9,2016,1536.3636363636365,PH,Capital Federal,100.0
Villa Pueyrredón,10,2016,1616.6666666666665,PH,Capital Federal,95.0
Villa Pueyrredón,11,2016,1444.4444444444446,PH,Capital Federal,120.0
Villa Pueyrredón,12,2016,1451.7304189435338,PH,Capital Federal,146.0
Villa Pueyrredón,1,2017,1459.016393442623,PH,Capital Federal,120.0
Villa Pueyrredón,2,2017,1477.127244340359,PH,Capital Federal,112.5
Villa Pueyrredón,3,2017,1446.1028192371477,PH,Capital Federal,146.0
Villa Pueyrredón,4,2017,1422.2222222222222,PH,Capital Federal,175.0
Villa Pueyrredón,5,2017,1520.1967592592591,PH,Capital Federal,121.0
Villa Pueyrredón,6,2017,1518.5185185185185,PH,Capital Federal,122.0
Villa Pueyrredón,7,2017,1518.5185185185185,PH,Capital Federal,120.0
Villa Pueyrredón,8,2013,1941.5584415584408,apartment,Capital Federal,46.0
Villa Pueyrredón,9,2013,1915.2421652421654,apartment,Capital Federal,46.0
Villa Pueyrredón,10,2013,1923.0769230769226,apartment,Capital Federal,46.0
Villa Pueyrredón,11,2013,2001.1111111111113,apartment,Capital Federal,47.0
Villa Pueyrredón,12,2013,1971.3349713349712,apartment,Capital Federal,46.0
Villa Pueyrredón,1,2014,1973.6842105263158,apartment,Capital Federal,46.0
Villa Pueyrredón,2,2014,2000.0,apartment,Capital Federal,46.0
Villa Pueyrredón,3,2014,1932.2033898305085,apartment,Capital Federal,48.0
Villa Pueyrredón,4,2014,1809.090909090909,apartment,Capital Federal,50.0
Villa Pueyrredón,5,2014,1869.9324324324325,apartment,Capital Federal,48.0
Villa Pueyrredón,6,2014,1906.9767441860465,apartment,Capital Federal,47.0
Villa Pueyrredón,7,2014,1934.7826086956518,apartment,Capital Federal,51.0
Villa Pueyrredón,8,2014,1927.6401564537155,apartment,Capital Federal,49.0
Villa Pueyrredón,9,2014,1864.4067796610173,apartment,Capital Federal,53.0
Villa Pueyrredón,10,2014,1871.8585622443018,apartment,Capital Federal,53.0
Villa Pueyrredón,11,2014,1857.2033898305085,apartment,Capital Federal,51.0
Villa Pueyrredón,12,2014,1830.5084745762713,apartment,Capital Federal,54.0
Villa Pueyrredón,1,2015,1823.5875706214692,apartment,Capital Federal,54.5
Villa Pueyrredón,2,2015,1818.0320150659136,apartment,Capital Federal,55.5
Villa Pueyrredón,3,2015,1859.5843422114608,apartment,Capital Federal,53.5
Villa Pueyrredón,4,2015,1800.0,apartment,Capital Federal,53.0
Villa Pueyrredón,5,2015,1816.9014084507041,apartment,Capital Federal,53.0
Villa Pueyrredón,6,2015,1879.3103448275863,apartment,Capital Federal,55.0
Villa Pueyrredón,7,2015,1800.0,apartment,Capital Federal,53.0
Villa Pueyrredón,8,2015,1635.2941176470588,apartment,Capital Federal,53.0
Villa Pueyrredón,9,2015,1941.1764705882354,apartment,Capital Federal,53.0
Villa Pueyrredón,10,2015,1970.588235294117,apartment,Capital Federal,53.0
Villa Pueyrredón,11,2015,1916.666666666667,apartment,Capital Federal,53.0
Villa Pueyrredón,12,2015,1835.6481481481483,apartment,Capital Federal,53.0
Villa Pueyrredón,1,2016,1755.5555555555554,apartment,Capital Federal,52.0
Villa Pueyrredón,2,2016,1755.5555555555554,apartment,Capital Federal,53.0
Villa Pueyrredón,3,2016,1733.0409356725147,apartment,Capital Federal,46.5
Villa Pueyrredón,4,2016,1755.5555555555554,apartment,Capital Federal,47.0
Villa Pueyrredón,5,2016,1713.0281690140846,apartment,Capital Federal,51.5
Villa Pueyrredón,6,2016,1834.2995169082124,apartment,Capital Federal,55.0
Villa Pueyrredón,7,2016,1963.6363636363642,apartment,Capital Federal,60.0
Villa Pueyrredón,8,2016,1990.0,apartment,Capital Federal,56.0
Villa Pueyrredón,9,2016,1963.6363636363642,apartment,Capital Federal,55.0
Villa Pueyrredón,10,2016,2023.8095238095239,apartment,Capital Federal,55.0
Villa Pueyrredón,11,2016,2108.108108108108,apartment,Capital Federal,59.0
Villa Pueyrredón,12,2016,2115.3846153846152,apartment,Capital Federal,56.0
Villa Pueyrredón,1,2017,2190.4761904761904,apartment,Capital Federal,56.0
Villa Pueyrredón,2,2017,2088.7804878048782,apartment,Capital Federal,59.0
Villa Pueyrredón,3,2017,2339.0921409214093,apartment,Capital Federal,52.0
Villa Pueyrredón,4,2017,2380.952380952381,apartment,Capital Federal,54.0
Villa Pueyrredón,5,2017,2271.5675057208236,apartment,Capital Federal,54.5
Villa Pueyrredón,6,2017,2271.5675057208236,apartment,Capital Federal,51.0
Villa Pueyrredón,7,2017,2218.181818181818,apartment,Capital Federal,58.0
Villa Pueyrredón,8,2013,1375.0,house,Capital Federal,180.0
Villa Pueyrredón,9,2013,1375.0,house,Capital Federal,180.0
Villa Pueyrredón,10,2013,1380.952380952381,house,Capital Federal,180.0
Villa Pueyrredón,11,2013,1458.333333333333,house,Capital Federal,160.0
Villa Pueyrredón,12,2013,1458.333333333333,house,Capital Federal,160.0
Villa Pueyrredón,1,2014,1493.0555555555552,house,Capital Federal,160.0
Villa Pueyrredón,2,2014,1493.0555555555552,house,Capital Federal,158.0
Villa Pueyrredón,3,2014,1419.6428571428569,house,Capital Federal,159.0
Villa Pueyrredón,4,2014,1037.8552663004539,house,Capital Federal,232.0
Villa Pueyrredón,5,2014,1019.2307692307692,house,Capital Federal,235.0
Villa Pueyrredón,6,2014,1019.2307692307692,house,Capital Federal,235.0
Villa Pueyrredón,7,2014,1001.7413688673532,house,Capital Federal,237.0
Villa Pueyrredón,8,2014,1010.9939087802704,house,Capital Federal,257.5
Villa Pueyrredón,9,2014,1037.7358490566037,house,Capital Federal,250.0
Villa Pueyrredón,10,2014,1010.9939087802704,house,Capital Federal,242.0
Villa Pueyrredón,11,2014,1010.9939087802704,house,Capital Federal,242.0
Villa Pueyrredón,12,2014,984.2519685039372,house,Capital Federal,220.0
Villa Pueyrredón,1,2015,954.5454545454544,house,Capital Federal,234.0
Villa Pueyrredón,2,2015,954.5454545454544,house,Capital Federal,234.0
Villa Pueyrredón,3,2015,947.3581973581975,house,Capital Federal,249.5
Villa Pueyrredón,4,2015,972.7626459143968,house,Capital Federal,257.0
Villa Pueyrredón,5,2015,954.5454545454544,house,Capital Federal,250.0
Villa Pueyrredón,6,2015,969.3987115246957,house,Capital Federal,242.0
Villa Pueyrredón,7,2015,931.0229700854702,house,Capital Federal,292.5
Villa Pueyrredón,8,2015,561.1550285463329,house,Capital Federal,245.0
Villa Pueyrredón,9,2015,921.875,house,Capital Federal,265.0
Villa Pueyrredón,10,2015,921.875,house,Capital Federal,250.0
Villa Pueyrredón,11,2015,921.875,house,Capital Federal,250.0
Villa Pueyrredón,12,2015,895.8837772397093,house,Capital Federal,314.0
Villa Pueyrredón,1,2016,1346.1538461538462,house,Capital Federal,215.0
Villa Pueyrredón,2,2016,1324.5054945054944,house,Capital Federal,230.5
Villa Pueyrredón,3,2016,1302.857142857143,house,Capital Federal,234.0
Villa Pueyrredón,4,2016,1237.5091575091574,house,Capital Federal,250.0
Villa Pueyrredón,5,2016,1128.3341072073467,house,Capital Federal,281.5
Villa Pueyrredón,6,2016,1237.5091575091574,house,Capital Federal,240.0
Villa Pueyrredón,7,2016,1172.161172161172,house,Capital Federal,235.0
Villa Pueyrredón,8,2016,1172.161172161172,house,Capital Federal,235.0
Villa Pueyrredón,9,2016,1258.6815125124022,house,Capital Federal,221.0
Villa Pueyrredón,10,2016,1309.744064138144,house,Capital Federal,221.0
Villa Pueyrredón,11,2016,1446.8599033816427,house,Capital Federal,193.5
Villa Pueyrredón,12,2016,1444.4444444444446,house,Capital Federal,180.0
Villa Pueyrredón,1,2017,1226.4150943396226,house,Capital Federal,318.0
Villa Pueyrredón,2,2017,1335.4297693920334,house,Capital Federal,266.5
Villa Pueyrredón,3,2017,1361.887026691496,house,Capital Federal,197.5
Villa Pueyrredón,4,2017,1312.8491620111733,house,Capital Federal,215.0
Villa Pueyrredón,5,2017,1444.4444444444446,house,Capital Federal,211.0
Villa Pueyrredón,6,2017,1444.4444444444446,house,Capital Federal,211.0
Villa Pueyrredón,7,2017,1444.4444444444446,house,Capital Federal,207.0
Villa Pueyrredón,9,2014,1071.4285714285713,store,Capital Federal,280.0
Villa Pueyrredón,10,2014,1071.4285714285713,store,Capital Federal,280.0
Villa Pueyrredón,11,2014,1071.4285714285713,store,Capital Federal,280.0
Villa Pueyrredón,12,2014,1071.4285714285713,store,Capital Federal,280.0
Villa Pueyrredón,1,2015,1071.4285714285713,store,Capital Federal,280.0
Villa Pueyrredón,2,2015,935.7142857142857,store,Capital Federal,292.0
Villa Pueyrredón,3,2015,961.2244897959183,store,Capital Federal,524.5
Villa Pueyrredón,4,2015,1122.4489795918366,store,Capital Federal,49.0
Villa Pueyrredón,5,2015,1122.4489795918366,store,Capital Federal,49.0
Villa Pueyrredón,6,2015,1346.9387755102039,store,Capital Federal,52.5
Villa Pueyrredón,7,2015,1122.4489795918366,store,Capital Federal,49.0
Villa Pueyrredón,8,2015,1122.4489795918366,store,Capital Federal,56.0
Villa Pueyrredón,9,2015,1346.9387755102039,store,Capital Federal,52.5
Villa Pueyrredón,10,2015,1571.4285714285709,store,Capital Federal,56.0
Villa Pueyrredón,8,2016,1500.0,store,Capital Federal,78.0
Villa Pueyrredón,9,2016,1500.0,store,Capital Federal,78.0
Villa Pueyrredón,10,2016,1500.0,store,Capital Federal,78.0
Villa Pueyrredón,11,2016,1416.666666666667,store,Capital Federal,78.0
Villa Pueyrredón,12,2016,1416.666666666667,store,Capital Federal,78.0
Villa Pueyrredón,1,2017,1069.871794871795,store,Capital Federal,355.0
Villa Pueyrredón,2,2017,1069.871794871795,store,Capital Federal,355.0
Villa Pueyrredón,3,2017,1069.871794871795,store,Capital Federal,355.0
Villa Pueyrredón,4,2017,1069.871794871795,store,Capital Federal,355.0
Villa Pueyrredón,5,2017,1416.666666666667,store,Capital Federal,60.0
Villa Pueyrredón,6,2017,1416.666666666667,store,Capital Federal,60.0
Villa Pueyrredón,7,2017,1416.666666666667,store,Capital Federal,60.0
Villa Real,8,2013,1930.1587301587304,PH,Capital Federal,56.5
Villa Real,9,2013,1930.1587301587304,PH,Capital Federal,56.5
Villa Real,10,2013,1930.1587301587304,PH,Capital Federal,56.5
Villa Real,11,2013,1660.3773584905662,PH,Capital Federal,65.0
Villa Real,12,2013,1733.333333333333,PH,Capital Federal,60.0
Villa Real,1,2014,1747.6190476190475,PH,Capital Federal,63.0
Villa Real,2,2014,1761.904761904762,PH,Capital Federal,59.0
Villa Real,3,2014,1756.4102564102564,PH,Capital Federal,59.0
Villa Real,4,2014,1365.6462585034014,PH,Capital Federal,93.5
Villa Real,5,2014,1406.9441936066464,PH,Capital Federal,55.0
Villa Real,6,2014,1397.9591836734696,PH,Capital Federal,54.5
Villa Real,7,2014,1406.9441936066464,PH,Capital Federal,73.5
Villa Real,8,2014,1497.438285980438,PH,Capital Federal,86.5
Villa Real,9,2014,1578.947368421053,PH,Capital Federal,76.0
Villa Real,10,2014,1415.929203539823,PH,Capital Federal,113.0
Villa Real,11,2014,1297.4101921470344,PH,Capital Federal,101.0
Villa Real,12,2014,1297.4101921470344,PH,Capital Federal,101.0
Villa Real,1,2015,1596.4912280701756,PH,Capital Federal,66.5
Villa Real,2,2015,1596.4912280701756,PH,Capital Federal,66.5
Villa Real,3,2015,1596.4912280701756,PH,Capital Federal,66.5
Villa Real,4,2015,1319.4444444444443,PH,Capital Federal,95.0
Villa Real,5,2015,1355.140186915888,PH,Capital Federal,100.0
Villa Real,6,2015,1250.0,PH,Capital Federal,100.0
Villa Real,7,2015,1314.9540517961573,PH,Capital Federal,91.5
Villa Real,8,2015,1355.140186915888,PH,Capital Federal,100.0
Villa Real,9,2015,1355.140186915888,PH,Capital Federal,100.0
Villa Real,10,2015,1355.140186915888,PH,Capital Federal,100.0
Villa Real,11,2015,1372.0145379023884,PH,Capital Federal,95.0
Villa Real,12,2015,1355.140186915888,PH,Capital Federal,100.0
Villa Real,1,2016,2142.857142857143,PH,Capital Federal,61.0
Villa Real,2,2016,2142.857142857143,PH,Capital Federal,61.0
Villa Real,3,2016,1088.7096774193546,PH,Capital Federal,92.0
Villa Real,4,2016,1088.7096774193546,PH,Capital Federal,92.0
Villa Real,5,2016,1084.895379250218,PH,Capital Federal,101.5
Villa Real,6,2016,1081.081081081081,PH,Capital Federal,111.0
Villa Real,7,2016,926.4101057579318,PH,Capital Federal,101.5
Villa Real,8,2016,771.7391304347825,PH,Capital Federal,100.0
Villa Real,9,2016,771.7391304347825,PH,Capital Federal,100.0
Villa Real,10,2016,1467.8304239401496,PH,Capital Federal,250.5
Villa Real,11,2016,2200.0,PH,Capital Federal,100.0
Villa Real,12,2016,1960.0,PH,Capital Federal,100.0
Villa Real,1,2017,2080.0,PH,Capital Federal,75.0
Villa Real,2,2017,2200.0,PH,Capital Federal,100.0
Villa Real,3,2017,952.3809523809523,PH,Capital Federal,84.0
Villa Real,4,2017,952.3809523809523,PH,Capital Federal,146.0
Villa Real,5,2017,1200.0,PH,Capital Federal,146.0
Villa Real,6,2017,1061.6438356164385,PH,Capital Federal,146.0
Villa Real,7,2017,1333.3333333333333,PH,Capital Federal,110.0
Villa Real,8,2013,1619.5066334991711,apartment,Capital Federal,63.5
Villa Real,9,2013,2051.2820512820513,apartment,Capital Federal,59.0
Villa Real,10,2013,2051.2820512820513,apartment,Capital Federal,59.0
Villa Real,11,2013,1703.7037037037037,apartment,Capital Federal,59.0
Villa Real,12,2013,1770.833333333333,apartment,Capital Federal,59.0
Villa Real,1,2014,1763.6363636363635,apartment,Capital Federal,59.0
Villa Real,2,2014,1629.2288557213933,apartment,Capital Federal,63.5
Villa Real,3,2014,1641.7910447761194,apartment,Capital Federal,66.0
Villa Real,4,2014,1543.5267857142853,apartment,Capital Federal,71.0
Villa Real,5,2014,1584.3253968253966,apartment,Capital Federal,70.0
Villa Real,6,2014,1584.3253968253966,apartment,Capital Federal,70.0
Villa Real,7,2014,1597.2222222222226,apartment,Capital Federal,64.0
Villa Real,8,2014,1584.3253968253966,apartment,Capital Federal,67.0
Villa Real,9,2014,1584.3253968253966,apartment,Capital Federal,67.0
Villa Real,10,2014,1584.3253968253966,apartment,Capital Federal,67.0
Villa Real,11,2014,1584.3253968253966,apartment,Capital Federal,67.0
Villa Real,12,2014,1584.3253968253966,apartment,Capital Federal,67.0
Villa Real,1,2015,1584.3253968253966,apartment,Capital Federal,67.0
Villa Real,2,2015,1632.65306122449,apartment,Capital Federal,64.0
Villa Real,3,2015,1571.4285714285709,apartment,Capital Federal,70.0
Villa Real,4,2015,1571.4285714285709,apartment,Capital Federal,70.0
Villa Real,5,2015,1571.4285714285709,apartment,Capital Federal,70.0
Villa Real,6,2015,1571.4285714285709,apartment,Capital Federal,70.0
Villa Real,7,2015,1515.625,apartment,Capital Federal,64.0
Villa Real,8,2015,1603.2088122605364,apartment,Capital Federal,71.0
Villa Real,9,2015,1609.1954022988505,apartment,Capital Federal,72.0
Villa Real,10,2015,1824.3243243243246,apartment,Capital Federal,74.0
Villa Real,11,2015,1838.235294117647,apartment,Capital Federal,70.0
Villa Real,12,2015,1838.235294117647,apartment,Capital Federal,70.0
Villa Real,1,2016,1265.4138513513512,apartment,Capital Federal,69.0
Villa Real,2,2016,1202.7027027027027,apartment,Capital Federal,74.0
Villa Real,3,2016,1256.906906906907,apartment,Capital Federal,82.0
Villa Real,4,2016,1311.111111111111,apartment,Capital Federal,74.0
Villa Real,5,2016,1311.111111111111,apartment,Capital Federal,74.0
Villa Real,6,2016,1593.0555555555557,apartment,Capital Federal,77.0
Villa Real,7,2016,2107.712765957447,apartment,Capital Federal,55.5
Villa Real,8,2016,2107.712765957447,apartment,Capital Federal,55.5
Villa Real,9,2016,2107.712765957447,apartment,Capital Federal,55.5
Villa Real,10,2016,2340.4255319148942,apartment,Capital Federal,47.0
Villa Real,11,2016,2258.9224433768018,apartment,Capital Federal,48.5
Villa Real,12,2016,2005.3763440860212,apartment,Capital Federal,48.5
Villa Real,1,2017,1833.333333333333,apartment,Capital Federal,50.0
Villa Real,2,2017,1777.7777777777778,apartment,Capital Federal,56.0
Villa Real,3,2017,1797.2636815920396,apartment,Capital Federal,64.5
Villa Real,4,2017,1844.5017182130587,apartment,Capital Federal,76.0
Villa Real,5,2017,1844.5017182130587,apartment,Capital Federal,62.0
Villa Real,6,2017,1844.5017182130587,apartment,Capital Federal,63.0
Villa Real,7,2017,1875.0,apartment,Capital Federal,62.0
Villa Real,8,2013,1448.2758620689654,house,Capital Federal,145.0
Villa Real,9,2013,1448.2758620689654,house,Capital Federal,145.0
Villa Real,10,2013,1517.2413793103449,house,Capital Federal,145.0
Villa Real,11,2013,1517.2413793103449,house,Capital Federal,145.0
Villa Real,12,2013,1517.2413793103449,house,Capital Federal,145.0
Villa Real,1,2014,1964.2857142857144,house,Capital Federal,168.0
Villa Real,2,2014,1964.2857142857144,house,Capital Federal,168.0
Villa Real,3,2014,1964.2857142857144,house,Capital Federal,156.5
Villa Real,4,2014,1395.3488372093025,house,Capital Federal,190.0
Villa Real,5,2014,1637.6518218623482,house,Capital Federal,181.0
Villa Real,6,2014,1637.6518218623482,house,Capital Federal,181.0
Villa Real,7,2014,1483.5164835164837,house,Capital Federal,203.0
Villa Real,8,2014,1538.4615384615383,house,Capital Federal,143.0
Villa Real,9,2014,1538.4615384615383,house,Capital Federal,143.0
Villa Real,10,2014,1538.4615384615383,house,Capital Federal,143.0
Villa Real,11,2014,1538.4615384615383,house,Capital Federal,143.0
Villa Real,12,2014,1538.4615384615383,house,Capital Federal,143.0
Villa Real,1,2015,1371.6404077849859,house,Capital Federal,136.5
Villa Real,2,2015,1371.6404077849859,house,Capital Federal,136.5
Villa Real,3,2015,1371.6404077849859,house,Capital Federal,136.5
Villa Real,4,2015,1371.6404077849859,house,Capital Federal,136.5
Villa Real,5,2015,1371.6404077849859,house,Capital Federal,136.5
Villa Real,6,2015,1204.8192771084334,house,Capital Federal,143.0
Villa Real,7,2015,1622.1719457013573,house,Capital Federal,114.0
Villa Real,8,2015,1371.6404077849859,house,Capital Federal,165.0
Villa Real,9,2015,1538.4615384615383,house,Capital Federal,143.0
Villa Real,10,2015,1415.968960588115,house,Capital Federal,152.5
Villa Real,11,2015,1600.0,house,Capital Federal,200.0
Villa Real,12,2015,1600.0,house,Capital Federal,200.0
Villa Real,1,2016,1327.7777777777778,house,Capital Federal,235.0
Villa Real,2,2016,1327.7777777777778,house,Capital Federal,225.0
Villa Real,3,2016,1600.0,house,Capital Federal,200.0
Villa Real,4,2016,1327.7777777777778,house,Capital Federal,195.0
Villa Real,5,2016,1600.0,house,Capital Federal,200.0
Villa Real,6,2016,1818.1818181818185,house,Capital Federal,143.0
Villa Real,7,2016,1818.1818181818185,house,Capital Federal,143.0
Villa Real,8,2016,1325.757575757576,house,Capital Federal,191.5
Villa Real,9,2016,1133.6032388663969,house,Capital Federal,247.0
Villa Real,10,2016,1106.8016194331985,house,Capital Federal,248.5
Villa Real,11,2016,1133.6032388663969,house,Capital Federal,250.0
Villa Real,12,2016,1106.8016194331985,house,Capital Federal,270.0
Villa Real,1,2017,1080.0,house,Capital Federal,290.0
Villa Real,2,2017,1080.0,house,Capital Federal,290.0
Villa Real,3,2017,1074.4827586206898,house,Capital Federal,270.0
Villa Real,4,2017,1072.944297082228,house,Capital Federal,270.0
Villa Real,5,2017,1072.944297082228,house,Capital Federal,260.0
Villa Real,6,2017,1076.923076923077,house,Capital Federal,260.0
Villa Real,7,2017,1080.0,house,Capital Federal,250.0
Villa Riachuelo,5,2016,1166.6666666666667,PH,Capital Federal,120.0
Villa Riachuelo,6,2016,1166.6666666666667,PH,Capital Federal,120.0
Villa Riachuelo,7,2016,1166.6666666666667,PH,Capital Federal,120.0
Villa Riachuelo,8,2016,1166.6666666666667,PH,Capital Federal,120.0
Villa Riachuelo,9,2016,1166.6666666666667,PH,Capital Federal,120.0
Villa Riachuelo,10,2016,1166.6666666666667,PH,Capital Federal,120.0
Villa Riachuelo,11,2016,1166.6666666666667,PH,Capital Federal,120.0
Villa Riachuelo,4,2017,1229.5081967213116,PH,Capital Federal,122.0
Villa Riachuelo,5,2017,1229.5081967213116,PH,Capital Federal,122.0
Villa Riachuelo,6,2017,1229.5081967213116,PH,Capital Federal,122.0
Villa Riachuelo,7,2017,1163.3333333333335,PH,Capital Federal,121.0
Villa Riachuelo,3,2015,1212.121212121212,apartment,Capital Federal,66.0
Villa Riachuelo,7,2015,1142.857142857143,apartment,Capital Federal,35.0
Villa Riachuelo,8,2015,1142.857142857143,apartment,Capital Federal,35.0
Villa Riachuelo,9,2015,1142.857142857143,apartment,Capital Federal,35.0
Villa Riachuelo,7,2017,1521.7391304347825,apartment,Capital Federal,46.0
Villa Riachuelo,11,2016,100.0,house,Capital Federal,400.0
Villa Riachuelo,12,2016,100.0,house,Capital Federal,400.0
Villa Riachuelo,1,2017,100.0,house,Capital Federal,400.0
Villa Riachuelo,2,2017,100.0,house,Capital Federal,400.0
Villa Riachuelo,3,2017,100.0,house,Capital Federal,400.0
Villa Riachuelo,5,2017,434.6153846153846,house,Capital Federal,330.0
Villa Riachuelo,6,2017,434.6153846153846,house,Capital Federal,330.0
Villa Riachuelo,7,2017,769.2307692307692,house,Capital Federal,200.0
Villa Riachuelo,11,2015,3289.4736842105267,store,Capital Federal,38.0
Villa Riachuelo,7,2017,1361.111111111111,store,Capital Federal,18.0
Villa Santa Rita,8,2013,1550.0,PH,Capital Federal,100.0
Villa Santa Rita,9,2013,1550.0,PH,Capital Federal,100.0
Villa Santa Rita,10,2013,1550.0,PH,Capital Federal,100.0
Villa Santa Rita,11,2013,1522.3118279569894,PH,Capital Federal,96.5
Villa Santa Rita,12,2013,1550.0,PH,Capital Federal,93.0
Villa Santa Rita,1,2014,1550.0,PH,Capital Federal,89.0
Villa Santa Rita,2,2014,1550.0,PH,Capital Federal,76.0
Villa Santa Rita,3,2014,1550.0,PH,Capital Federal,76.0
Villa Santa Rita,4,2014,1090.4387417218545,PH,Capital Federal,139.5
Villa Santa Rita,5,2014,962.3750162316583,PH,Capital Federal,143.0
Villa Santa Rita,6,2014,946.6887417218544,PH,Capital Federal,155.5
Villa Santa Rita,7,2014,1252.4271844660195,PH,Capital Federal,106.0
Villa Santa Rita,8,2014,1329.043780912255,PH,Capital Federal,104.5
Villa Santa Rita,9,2014,1405.6603773584907,PH,Capital Federal,103.0
Villa Santa Rita,10,2014,1405.6603773584907,PH,Capital Federal,103.0
Villa Santa Rita,11,2014,1339.622641509434,PH,Capital Federal,103.0
Villa Santa Rita,12,2014,1388.2021253524183,PH,Capital Federal,95.0
Villa Santa Rita,1,2015,1339.622641509434,PH,Capital Federal,103.0
Villa Santa Rita,2,2015,1344.604396830711,PH,Capital Federal,95.0
Villa Santa Rita,3,2015,1344.604396830711,PH,Capital Federal,95.0
Villa Santa Rita,4,2015,1252.4271844660195,PH,Capital Federal,103.0
Villa Santa Rita,5,2015,1197.6421636615812,PH,Capital Federal,95.0
Villa Santa Rita,6,2015,1197.6421636615812,PH,Capital Federal,95.0
Villa Santa Rita,7,2015,1122.9023339548642,PH,Capital Federal,127.0
Villa Santa Rita,8,2015,1122.9023339548642,PH,Capital Federal,127.0
Villa Santa Rita,9,2015,1268.0555555555557,PH,Capital Federal,97.5
Villa Santa Rita,10,2015,1309.460784313725,PH,Capital Federal,103.5
Villa Santa Rita,11,2015,1410.588235294117,PH,Capital Federal,87.0
Villa Santa Rita,12,2015,1092.436974789916,PH,Capital Federal,119.0
Villa Santa Rita,1,2016,1101.7740429505134,PH,Capital Federal,109.0
Villa Santa Rita,2,2016,1101.7740429505134,PH,Capital Federal,109.0
Villa Santa Rita,3,2016,1101.7740429505134,PH,Capital Federal,109.0
Villa Santa Rita,4,2016,1255.5555555555557,PH,Capital Federal,79.0
Villa Santa Rita,5,2016,1214.6464646464647,PH,Capital Federal,104.5
Villa Santa Rita,6,2016,1805.084745762712,PH,Capital Federal,49.5
Villa Santa Rita,7,2016,1805.084745762712,PH,Capital Federal,49.5
Villa Santa Rita,8,2016,1610.1694915254238,PH,Capital Federal,59.0
Villa Santa Rita,9,2016,1610.1694915254238,PH,Capital Federal,59.0
Villa Santa Rita,10,2016,2000.0,PH,Capital Federal,40.0
Villa Santa Rita,11,2016,2000.0,PH,Capital Federal,40.0
Villa Santa Rita,12,2016,2000.0,PH,Capital Federal,40.0
Villa Santa Rita,2,2017,1857.142857142857,PH,Capital Federal,56.0
Villa Santa Rita,3,2017,1857.142857142857,PH,Capital Federal,56.0
Villa Santa Rita,4,2017,2341.163583252191,PH,Capital Federal,54.0
Villa Santa Rita,5,2017,1690.1408450704223,PH,Capital Federal,79.0
Villa Santa Rita,6,2017,1690.1408450704223,PH,Capital Federal,80.0
Villa Santa Rita,7,2017,1690.1408450704223,PH,Capital Federal,79.0
Villa Santa Rita,8,2013,1707.3170731707314,apartment,Capital Federal,48.0
